time/time_elapsed,time/total_timesteps,train/ent_coef,train/n_updates,rollout/ep_len_mean,time/episodes,train/learning_rate,train/actor_loss,train/critic_loss,time/fps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
3292,904000,0.010297184810042381,225974,1000.0,904,1.0528023202705036e-05,-1.8097150325775146,0.000796861422713846,274,913.2721194115084,,
3306,908000,0.010297184810042381,226974,1000.0,908,1.0528023202705036e-05,-1.810246467590332,0.0006575231673195958,274,912.6231116168269,,
3321,912000,0.010297184810042381,227974,1000.0,912,1.0528023202705036e-05,-1.8056374788284302,0.0007546568522229791,274,914.0285386266872,,
3335,916000,0.010297184810042381,228974,1000.0,916,1.0528023202705036e-05,-1.8083233833312988,0.0007074287859722972,274,917.0562498000113,,
3350,920000,0.010297184810042381,229974,1000.0,920,1.0528023202705036e-05,-1.813916563987732,0.0006835302338004112,274,918.669945614877,,
3364,924000,0.010297184810042381,230974,1000.0,924,1.0528023202705036e-05,-1.805298089981079,0.0007006153464317322,274,919.2841855153107,,
3379,928000,0.010297184810042381,231974,1000.0,928,1.0528023202705036e-05,-1.811567783355713,0.0007175958016887307,274,918.5657269807446,,
3393,932000,0.010297184810042381,232974,1000.0,932,1.0528023202705036e-05,-1.8092257976531982,0.0006869607605040073,274,921.3993591405845,,
3408,936000,0.010297184810042381,233974,1000.0,936,1.0528023202705036e-05,-1.8190302848815918,0.0007870981935411692,274,923.4797794510321,,
3422,940000,0.010297184810042381,234974,1000.0,940,1.0528023202705036e-05,-1.8159204721450806,0.0006964141502976418,274,923.8279279538672,,
3437,944000,0.010297184810042381,235974,1000.0,944,1.0528023202705036e-05,-1.8152334690093994,0.000716185721103102,274,924.2527403043674,,
3451,948000,0.010297184810042381,236974,1000.0,948,1.0528023202705036e-05,-1.8147199153900146,0.0006656009936705232,274,924.4434275556798,,
3466,952000,0.010297184810042381,237974,1000.0,952,1.0528023202705036e-05,-1.8205158710479736,0.0007153975893743336,274,924.5024568113364,,
3480,956000,0.010297184810042381,238974,1000.0,956,1.0528023202705036e-05,-1.816650152206421,0.0007251300266943872,274,927.3242628058562,,
3495,960000,0.010297184810042381,239974,1000.0,960,1.0528023202705036e-05,-1.81880784034729,0.0008528957841917872,274,929.5598317399123,,
3509,964000,0.010297184810042381,240974,1000.0,964,1.0528023202705036e-05,-1.8157548904418945,0.0006501130410470068,274,930.9930176064059,,
3524,968000,0.010297184810042381,241974,1000.0,968,1.0528023202705036e-05,-1.8221361637115479,0.0006289777811616659,274,933.3040828561458,,
3538,972000,0.010297184810042381,242974,1000.0,972,1.0528023202705036e-05,-1.8100054264068604,0.0006784388097003102,274,934.9468120118446,,
3553,976000,0.010297184810042381,243974,1000.0,976,1.0528023202705036e-05,-1.831081748008728,0.0007460447959601879,274,935.6850831223969,,
3567,980000,0.010297184810042381,244974,1000.0,980,1.0528023202705036e-05,-1.817559003829956,0.0007314742542803288,274,937.8652063241124,,
3582,984000,0.010297184810042381,245974,1000.0,984,1.0528023202705036e-05,-1.819964051246643,0.0007260256679728627,274,941.1715054391198,,
3596,988000,0.010297184810042381,246974,1000.0,988,1.0528023202705036e-05,-1.8200738430023193,0.0006493112305179238,274,941.8393219099321,,
3611,992000,0.010297184810042381,247974,1000.0,992,1.0528023202705036e-05,-1.8215134143829346,0.0006479293806478381,274,942.8355076090404,,
3625,996000,0.010297184810042381,248974,1000.0,996,1.0528023202705036e-05,-1.8353294134140015,0.0007429581019096076,274,944.2247459244063,,
,1000000,0.010297184810042381,249974,,,1.0528023202705036e-05,-1.8287198543548584,0.0007432826678268611,,,4.837951336420815,1000.0
3649,1000000,,,1000.0,1000,,,,274,944.8163446148001,,
3662,1004000,0.010297184810042381,250974,1000.0,1004,1.0528023202705036e-05,-1.840238332748413,0.0007454429287463427,274,947.4858880700858,,
3674,1008000,0.010297184810042381,251974,1000.0,1008,1.0528023202705036e-05,-1.8302217721939087,0.0007338113500736654,274,948.5793484698111,,
3687,1012000,0.010297184810042381,252974,1000.0,1012,1.0528023202705036e-05,-1.8328560590744019,0.0007709111669100821,274,948.7232593658648,,
3701,1016000,0.010297184810042381,253974,1000.0,1016,1.0528023202705036e-05,-1.8357391357421875,0.0006777793169021606,274,949.9543907827953,,
3715,1020000,0.010297184810042381,254974,1000.0,1020,1.0528023202705036e-05,-1.8235445022583008,0.0007861971389502287,274,951.7515632063015,,
3730,1024000,0.010297184810042381,255974,1000.0,1024,1.0528023202705036e-05,-1.828942060470581,0.0006759978132322431,274,953.0830156340787,,
3744,1028000,0.010297184810042381,256974,1000.0,1028,1.0528023202705036e-05,-1.8269102573394775,0.0006850985810160637,274,955.4968575500307,,
3759,1032000,0.010297184810042381,257974,1000.0,1032,1.0528023202705036e-05,-1.8431788682937622,0.0006923464825376868,274,956.8072099506588,,
3773,1036000,0.010297184810042381,258974,1000.0,1036,1.0528023202705036e-05,-1.8428449630737305,0.0007119489600881934,274,957.6483531356697,,
3788,1040000,0.010297184810042381,259974,1000.0,1040,1.0528023202705036e-05,-1.8395097255706787,0.0006885144393891096,274,958.9377895087933,,
3802,1044000,0.010297184810042381,260974,1000.0,1044,1.0528023202705036e-05,-1.8520437479019165,0.0007852608687244356,274,961.1261431329956,,
3817,1048000,0.010297184810042381,261974,1000.0,1048,1.0528023202705036e-05,-1.8426735401153564,0.0007007956737652421,274,960.9558738633401,,
3832,1052000,0.010297184810042381,262974,1000.0,1052,1.0528023202705036e-05,-1.8386566638946533,0.0007603414123877883,274,963.3748417173093,,
3847,1056000,0.010297184810042381,263974,1000.0,1056,1.0528023202705036e-05,-1.8527811765670776,0.0005973423831164837,274,964.9566691723719,,
3862,1060000,0.010297184810042381,264974,1000.0,1060,1.0528023202705036e-05,-1.8426095247268677,0.0007608311716467142,274,963.9059209390625,,
3876,1064000,0.010297184810042381,265974,1000.0,1064,1.0528023202705036e-05,-1.8438184261322021,0.0007817751029506326,274,965.186552957285,,
3891,1068000,0.010297184810042381,266974,1000.0,1068,1.0528023202705036e-05,-1.8491392135620117,0.0006373879732564092,274,966.0835627180032,,
3906,1072000,0.010297184810042381,267974,1000.0,1072,1.0528023202705036e-05,-1.8352009057998657,0.0006663478561677039,274,967.3262842923558,,
3920,1076000,0.010297184810042381,268974,1000.0,1076,1.0528023202705036e-05,-1.8429795503616333,0.0007208801107481122,274,968.7708788566873,,
3935,1080000,0.010297184810042381,269974,1000.0,1080,1.0528023202705036e-05,-1.8388969898223877,0.0007716905092820525,274,969.6326907588731,,
3950,1084000,0.010297184810042381,270974,1000.0,1084,1.0528023202705036e-05,-1.8481135368347168,0.0007831179536879063,274,971.2345179001181,,
3964,1088000,0.010297184810042381,271974,1000.0,1088,1.0528023202705036e-05,-1.8660978078842163,0.0005498574464581907,274,975.0539202186122,,
3979,1092000,0.010297184810042381,272974,1000.0,1092,1.0528023202705036e-05,-1.8493733406066895,0.0006474228575825691,274,976.3067859742105,,
3994,1096000,0.010297184810042381,273974,1000.0,1096,1.0528023202705036e-05,-1.8329570293426514,0.0006380442064255476,274,979.6980329550535,,
4008,1100000,0.010297184810042381,274974,1000.0,1100,1.0528023202705036e-05,-1.8411924839019775,0.0007080035284161568,274,982.1209063023551,,
4023,1104000,0.010297184810042381,275974,1000.0,1104,1.0528023202705036e-05,-1.854082465171814,0.0006575948791578412,274,982.3719024432238,,
4038,1108000,0.010297184810042381,276974,1000.0,1108,1.0528023202705036e-05,-1.8579837083816528,0.0007788623915985227,274,984.5048788503867,,
4053,1112000,0.010297184810042381,277974,1000.0,1112,1.0528023202705036e-05,-1.8470536470413208,0.0007081942167133093,274,987.6132436950558,,
4067,1116000,0.010297184810042381,278974,1000.0,1116,1.0528023202705036e-05,-1.8369379043579102,0.0007802769541740417,274,988.2979359591455,,
4082,1120000,0.010297184810042381,279974,1000.0,1120,1.0528023202705036e-05,-1.8489353656768799,0.0006262107053771615,274,988.868771930776,,
4097,1124000,0.010297184810042381,280974,1000.0,1124,1.0528023202705036e-05,-1.84880793094635,0.0005807383568026125,274,988.6536702189456,,
4111,1128000,0.010297184810042381,281974,1000.0,1128,1.0528023202705036e-05,-1.8487911224365234,0.0006738293450325727,274,990.406824993169,,
4126,1132000,0.010297184810042381,282974,1000.0,1132,1.0528023202705036e-05,-1.8548579216003418,0.0006769697065465152,274,992.9373021239381,,
4141,1136000,0.010297184810042381,283974,1000.0,1136,1.0528023202705036e-05,-1.8522545099258423,0.0006994980503804982,274,994.1694489819613,,
4155,1140000,0.010297184810042381,284974,1000.0,1140,1.0528023202705036e-05,-1.8398795127868652,0.0007317622657865286,274,993.9064766977783,,
4170,1144000,0.010297184810042381,285974,1000.0,1144,1.0528023202705036e-05,-1.8526017665863037,0.0007285228930413723,274,994.5923977463556,,
4185,1148000,0.010297184810042381,286974,1000.0,1148,1.0528023202705036e-05,-1.8550784587860107,0.0006670001312159002,274,997.248525507717,,
4200,1152000,0.010297184810042381,287974,1000.0,1152,1.0528023202705036e-05,-1.8487586975097656,0.0007718204287812114,274,996.5349363906117,,
4214,1156000,0.010297184810042381,288974,1000.0,1156,1.0528023202705036e-05,-1.857282280921936,0.0007100283401086926,274,998.4375948784514,,
4229,1160000,0.010297184810042381,289974,1000.0,1160,1.0528023202705036e-05,-1.8535447120666504,0.0006120633333921432,274,999.6189078531451,,
4244,1164000,0.010297184810042381,290974,1000.0,1164,1.0528023202705036e-05,-1.8573062419891357,0.000735868641640991,274,1001.946557763795,,
4258,1168000,0.010297184810042381,291974,1000.0,1168,1.0528023202705036e-05,-1.8538225889205933,0.000608142523560673,274,1003.8334316900952,,
4273,1172000,0.010297184810042381,292974,1000.0,1172,1.0528023202705036e-05,-1.8590757846832275,0.000638372905086726,274,1005.5962176975448,,
4288,1176000,0.010297184810042381,293974,1000.0,1176,1.0528023202705036e-05,-1.859352946281433,0.0006992613198235631,274,1007.7577879805821,,
4302,1180000,0.010297184810042381,294974,1000.0,1180,1.0528023202705036e-05,-1.8660410642623901,0.0006555985892191529,274,1009.2316045308211,,
4317,1184000,0.010297184810042381,295974,1000.0,1184,1.0528023202705036e-05,-1.8585766553878784,0.0008049752796068788,274,1011.051734731112,,
4332,1188000,0.010297184810042381,296974,1000.0,1188,1.0528023202705036e-05,-1.8682923316955566,0.0006425234023481607,274,1011.1115949644905,,
4346,1192000,0.010297184810042381,297974,1000.0,1192,1.0528023202705036e-05,-1.8662528991699219,0.000660524470731616,274,1012.3720557831626,,
4361,1196000,0.010297184810042381,298974,1000.0,1196,1.0528023202705036e-05,-1.8649237155914307,0.0007396774599328637,274,1011.9855308294659,,
,1200000,0.010297184810042381,299974,,,1.0528023202705036e-05,-1.8633936643600464,0.0006340119289234281,,,-199.17316381304732,1000.0
4385,1200000,,,1000.0,1200,,,,273,1013.3749883834203,,
4398,1204000,0.010297184810042381,300974,1000.0,1204,1.0528023202705036e-05,-1.8622735738754272,0.0006425015162676573,273,1015.4617866412368,,
4411,1208000,0.010297184810042381,301974,1000.0,1208,1.0528023202705036e-05,-1.8669826984405518,0.0007561944075860083,273,1016.5765448456411,,
4424,1212000,0.010297184810042381,302974,1000.0,1212,1.0528023202705036e-05,-1.862013339996338,0.0006941438186913729,273,1017.8275072630524,,
4438,1216000,0.010297184810042381,303974,1000.0,1216,1.0528023202705036e-05,-1.8736627101898193,0.0006106847431510687,273,1021.5246358286505,,
4452,1220000,0.010297184810042381,304974,1000.0,1220,1.0528023202705036e-05,-1.8570654392242432,0.0005781875224784017,274,1023.1503556580949,,
4467,1224000,0.010297184810042381,305974,1000.0,1224,1.0528023202705036e-05,-1.8761427402496338,0.0006017762934789062,274,1026.034415480969,,
4481,1228000,0.010297184810042381,306974,1000.0,1228,1.0528023202705036e-05,-1.8696945905685425,0.0006306991563178599,274,1027.2350045613043,,
4496,1232000,0.010297184810042381,307974,1000.0,1232,1.0528023202705036e-05,-1.8594335317611694,0.0006408349145203829,274,1029.1334382441187,,
4510,1236000,0.010297184810042381,308974,1000.0,1236,1.0528023202705036e-05,-1.8605921268463135,0.0006235955515876412,274,1030.6431291700817,,
4525,1240000,0.010297184810042381,309974,1000.0,1240,1.0528023202705036e-05,-1.8555487394332886,0.0007245181477628648,274,1033.8556707142563,,
4539,1244000,0.010297184810042381,310974,1000.0,1244,1.0528023202705036e-05,-1.8699982166290283,0.0006826271419413388,274,1036.7746153009223,,
4554,1248000,0.010297184810042381,311974,1000.0,1248,1.0528023202705036e-05,-1.8643583059310913,0.0006087672663852572,274,1038.9740165540718,,
4568,1252000,0.010297184810042381,312974,1000.0,1252,1.0528023202705036e-05,-1.8678529262542725,0.0006630851421505213,274,1041.8693748353473,,
4583,1256000,0.010297184810042381,313974,1000.0,1256,1.0528023202705036e-05,-1.8716353178024292,0.0006572733400389552,274,1041.8266241960243,,
4597,1260000,0.010297184810042381,314974,1000.0,1260,1.0528023202705036e-05,-1.8647065162658691,0.0006314858910627663,274,1044.0293914012364,,
4612,1264000,0.010297184810042381,315974,1000.0,1264,1.0528023202705036e-05,-1.8711570501327515,0.0007684221491217613,274,1044.1518441160938,,
4626,1268000,0.010297184810042381,316974,1000.0,1268,1.0528023202705036e-05,-1.8554184436798096,0.0007914305315352976,274,1046.0137242895125,,
4640,1272000,0.010297184810042381,317974,1000.0,1272,1.0528023202705036e-05,-1.8845267295837402,0.0006045068148523569,274,1045.6445852391398,,
4655,1276000,0.010297184810042381,318974,1000.0,1276,1.0528023202705036e-05,-1.868129014968872,0.0006887378403916955,274,1046.7784034450776,,
4669,1280000,0.010297184810042381,319974,1000.0,1280,1.0528023202705036e-05,-1.8640148639678955,0.0006605027010664344,274,1048.1429913867648,,
4684,1284000,0.010297184810042381,320974,1000.0,1284,1.0528023202705036e-05,-1.8667033910751343,0.0006247763521969318,274,1048.5662167962491,,
4698,1288000,0.010297184810042381,321974,1000.0,1288,1.0528023202705036e-05,-1.868107795715332,0.0006246942793950438,274,1049.6451388290923,,
4713,1292000,0.010297184810042381,322974,1000.0,1292,1.0528023202705036e-05,-1.8795043230056763,0.0006043597240932286,274,1051.0270014618793,,
4728,1296000,0.010297184810042381,323974,1000.0,1296,1.0528023202705036e-05,-1.8655884265899658,0.0005871279281564057,274,1053.2242215332692,,
4742,1300000,0.010297184810042381,324974,1000.0,1300,1.0528023202705036e-05,-1.8727467060089111,0.000570106552913785,274,1054.2740067101504,,
4757,1304000,0.010297184810042381,325974,1000.0,1304,1.0528023202705036e-05,-1.8770053386688232,0.0005987766198813915,274,1055.5921869241529,,
4771,1308000,0.010297184810042381,326974,1000.0,1308,1.0528023202705036e-05,-1.867055058479309,0.0006505370838567615,274,1056.2480580243405,,
4786,1312000,0.010297184810042381,327974,1000.0,1312,1.0528023202705036e-05,-1.8797094821929932,0.0006243349052965641,274,1055.7576198432182,,
4800,1316000,0.010297184810042381,328974,1000.0,1316,1.0528023202705036e-05,-1.8799012899398804,0.0007631117478013039,274,1054.6613957288196,,
4815,1320000,0.010297184810042381,329974,1000.0,1320,1.0528023202705036e-05,-1.8752450942993164,0.0006653576856479049,274,1053.583656474674,,
4829,1324000,0.010297184810042381,330974,1000.0,1324,1.0528023202705036e-05,-1.8819929361343384,0.0006061549065634608,274,1054.171034150967,,
4844,1328000,0.010297184810042381,331974,1000.0,1328,1.0528023202705036e-05,-1.8832135200500488,0.0006314159836620092,274,1054.2726331796575,,
4858,1332000,0.010297184810042381,332974,1000.0,1332,1.0528023202705036e-05,-1.880570650100708,0.0006509352242574096,274,1052.3063231288456,,
4873,1336000,0.010297184810042381,333974,1000.0,1336,1.0528023202705036e-05,-1.8811290264129639,0.0006130876136012375,274,1052.4923733445744,,
4887,1340000,0.010297184810042381,334974,1000.0,1340,1.0528023202705036e-05,-1.8819783926010132,0.0005473740166053176,274,1054.0608539880184,,
4901,1344000,0.010297184810042381,335974,1000.0,1344,1.0528023202705036e-05,-1.8837850093841553,0.0006104657659307122,274,1053.2692723856355,,
4916,1348000,0.010297184810042381,336974,1000.0,1348,1.0528023202705036e-05,-1.8790478706359863,0.0007554478943347931,274,1052.3957551516687,,
4931,1352000,0.010297184810042381,337974,1000.0,1352,1.0528023202705036e-05,-1.8823328018188477,0.0006163973012007773,274,1053.7531833472378,,
4945,1356000,0.010297184810042381,338974,1000.0,1356,1.0528023202705036e-05,-1.881124496459961,0.0006659707869403064,274,1054.7487787090654,,
4959,1360000,0.010297184810042381,339974,1000.0,1360,1.0528023202705036e-05,-1.8852163553237915,0.0006505378987640142,274,1055.2129471363382,,
4974,1364000,0.010297184810042381,340974,1000.0,1364,1.0528023202705036e-05,-1.881001591682434,0.0006172664579935372,274,1054.161147788346,,
4989,1368000,0.010297184810042381,341974,1000.0,1368,1.0528023202705036e-05,-1.891944408416748,0.0006169343250803649,274,1054.5763677750456,,
5003,1372000,0.010297184810042381,342974,1000.0,1372,1.0528023202705036e-05,-1.8838862180709839,0.0006292370380833745,274,1056.3674692127063,,
5017,1376000,0.010297184810042381,343974,1000.0,1376,1.0528023202705036e-05,-1.883573055267334,0.000704099191352725,274,1057.108537959634,,
5032,1380000,0.010297184810042381,344974,1000.0,1380,1.0528023202705036e-05,-1.8843649625778198,0.000625144166406244,274,1058.9347772696722,,
5046,1384000,0.010297184810042381,345974,1000.0,1384,1.0528023202705036e-05,-1.8848416805267334,0.0006422630976885557,274,1060.0741066234605,,
5061,1388000,0.010297184810042381,346974,1000.0,1388,1.0528023202705036e-05,-1.8935832977294922,0.0006386165041476488,274,1060.7031075320283,,
5075,1392000,0.010297184810042381,347974,1000.0,1392,1.0528023202705036e-05,-1.8900985717773438,0.0006359628750942647,274,1062.2290964728816,,
5090,1396000,0.010297184810042381,348974,1000.0,1396,1.0528023202705036e-05,-1.8869287967681885,0.0006879994180053473,274,1062.919971809266,,
,1400000,0.010297184810042381,349974,,,1.0528023202705036e-05,-1.8890724182128906,0.0006595875602215528,,,-208.65678041463556,1000.0
5113,1400000,,,1000.0,1400,,,,273,1063.3116926097466,,
5126,1404000,0.010297184810042381,350974,1000.0,1404,1.0528023202705036e-05,-1.881149172782898,0.0006038639112375677,273,1063.4674407868974,,
5139,1408000,0.010297184810042381,351974,1000.0,1408,1.0528023202705036e-05,-1.8929299116134644,0.0006866550538688898,273,1064.805216642607,,
5152,1412000,0.010297184810042381,352974,1000.0,1412,1.0528023202705036e-05,-1.8823702335357666,0.0006539320456795394,274,1065.8621842941536,,
5166,1416000,0.010297184810042381,353974,1000.0,1416,1.0528023202705036e-05,-1.8960124254226685,0.0006220600917004049,274,1067.021171622796,,
5180,1420000,0.010297184810042381,354974,1000.0,1420,1.0528023202705036e-05,-1.8908166885375977,0.0005733152502216399,274,1068.1343526850778,,
5195,1424000,0.010297184810042381,355974,1000.0,1424,1.0528023202705036e-05,-1.8934855461120605,0.0006956181605346501,274,1067.046898546411,,
5209,1428000,0.010297184810042381,356974,1000.0,1428,1.0528023202705036e-05,-1.8865227699279785,0.0006818028632551432,274,1069.3193468749168,,
5224,1432000,0.010297184810042381,357974,1000.0,1432,1.0528023202705036e-05,-1.8846464157104492,0.000712254666723311,274,1073.4278360630092,,
5238,1436000,0.010297184810042381,358974,1000.0,1436,1.0528023202705036e-05,-1.9010987281799316,0.0005417458596639335,274,1073.8225594024175,,
5253,1440000,0.010297184810042381,359974,1000.0,1440,1.0528023202705036e-05,-1.8934812545776367,0.0007044102530926466,274,1075.4787732285026,,
5267,1444000,0.010297184810042381,360974,1000.0,1444,1.0528023202705036e-05,-1.8907427787780762,0.000667808810248971,274,1077.4191104768959,,
5282,1448000,0.010297184810042381,361974,1000.0,1448,1.0528023202705036e-05,-1.8950259685516357,0.0005855874624103308,274,1078.4336329279113,,
5296,1452000,0.010297184810042381,362974,1000.0,1452,1.0528023202705036e-05,-1.896324872970581,0.0005251697148196399,274,1078.8542778631522,,
5311,1456000,0.010297184810042381,363974,1000.0,1456,1.0528023202705036e-05,-1.9061015844345093,0.0006007981719449162,274,1081.1960837238064,,
5325,1460000,0.010297184810042381,364974,1000.0,1460,1.0528023202705036e-05,-1.8970868587493896,0.0006111497059464455,274,1083.5726185038045,,
5340,1464000,0.010297184810042381,365974,1000.0,1464,1.0528023202705036e-05,-1.9003820419311523,0.0005526820314116776,274,1085.777231578066,,
5354,1468000,0.010297184810042381,366974,1000.0,1468,1.0528023202705036e-05,-1.8978183269500732,0.000577122438699007,274,1085.1889396340425,,
5369,1472000,0.010297184810042381,367974,1000.0,1472,1.0528023202705036e-05,-1.9023866653442383,0.0005328693659976125,274,1086.829968571292,,
5383,1476000,0.010297184810042381,368974,1000.0,1476,1.0528023202705036e-05,-1.9013700485229492,0.0005485499277710915,274,1087.8722121987446,,
5398,1480000,0.010297184810042381,369974,1000.0,1480,1.0528023202705036e-05,-1.9055711030960083,0.0005691041005775332,274,1088.502421041505,,
5412,1484000,0.010297184810042381,370974,1000.0,1484,1.0528023202705036e-05,-1.8925528526306152,0.0006366927409544587,274,1090.6623846371297,,
5427,1488000,0.010297184810042381,371974,1000.0,1488,1.0528023202705036e-05,-1.9000906944274902,0.0006325322901830077,274,1092.2592637762775,,
5441,1492000,0.010297184810042381,372974,1000.0,1492,1.0528023202705036e-05,-1.8979460000991821,0.0006626331596635282,274,1094.2376415806873,,
5456,1496000,0.010297184810042381,373974,1000.0,1496,1.0528023202705036e-05,-1.9011013507843018,0.0006643058732151985,274,1096.9300535447308,,
5470,1500000,0.010297184810042381,374974,1000.0,1500,1.0528023202705036e-05,-1.8975558280944824,0.000676061725243926,274,1097.4714300037642,,
5485,1504000,0.010297184810042381,375974,1000.0,1504,1.0528023202705036e-05,-1.9059104919433594,0.0005836302880197763,274,1099.05522960783,,
5499,1508000,0.010297184810042381,376974,1000.0,1508,1.0528023202705036e-05,-1.906109094619751,0.0005592192173935473,274,1100.1671335199742,,
5514,1512000,0.010297184810042381,377974,1000.0,1512,1.0528023202705036e-05,-1.9020593166351318,0.0006654756725765765,274,1102.642842969307,,
5528,1516000,0.010297184810042381,378974,1000.0,1516,1.0528023202705036e-05,-1.8970094919204712,0.0005920982803218067,274,1104.2878841570566,,
5543,1520000,0.010297184810042381,379974,1000.0,1520,1.0528023202705036e-05,-1.894166350364685,0.0005392861785367131,274,1106.2571905214138,,
5557,1524000,0.010297184810042381,380974,1000.0,1524,1.0528023202705036e-05,-1.9009132385253906,0.0006532192346639931,274,1109.5258433817214,,
5572,1528000,0.010297184810042381,381974,1000.0,1528,1.0528023202705036e-05,-1.9069325923919678,0.0005806148401461542,274,1109.2052274353127,,
5586,1532000,0.010297184810042381,382974,1000.0,1532,1.0528023202705036e-05,-1.9041061401367188,0.0007026161765679717,274,1109.733742841263,,
5601,1536000,0.010297184810042381,383974,1000.0,1536,1.0528023202705036e-05,-1.9099756479263306,0.000572348537389189,274,1112.5100029935656,,
5615,1540000,0.010297184810042381,384974,1000.0,1540,1.0528023202705036e-05,-1.8970248699188232,0.000702626770362258,274,1113.0623039709503,,
5630,1544000,0.010297184810042381,385974,1000.0,1544,1.0528023202705036e-05,-1.9056742191314697,0.0005961119895800948,274,1115.4374895963638,,
5645,1548000,0.010297184810042381,386974,1000.0,1548,1.0528023202705036e-05,-1.9039640426635742,0.0007158175576478243,274,1117.9607776952028,,
5659,1552000,0.010297184810042381,387974,1000.0,1552,1.0528023202705036e-05,-1.900156021118164,0.00064813531935215,274,1117.7910281503077,,
5674,1556000,0.010297184810042381,388974,1000.0,1556,1.0528023202705036e-05,-1.9065721035003662,0.0006230290164239705,274,1118.2043085838989,,
5689,1560000,0.010297184810042381,389974,1000.0,1560,1.0528023202705036e-05,-1.9114086627960205,0.000583428074605763,274,1118.5598006286218,,
5704,1564000,0.010297184810042381,390974,1000.0,1564,1.0528023202705036e-05,-1.90059232711792,0.0007044569356366992,274,1119.9836871684793,,
5718,1568000,0.010297184810042381,391974,1000.0,1568,1.0528023202705036e-05,-1.9060503244400024,0.0005471092881634831,274,1121.5229402854486,,
5733,1572000,0.010297184810042381,392974,1000.0,1572,1.0528023202705036e-05,-1.913210153579712,0.0005396085907705128,274,1123.2084971515685,,
5748,1576000,0.010297184810042381,393974,1000.0,1576,1.0528023202705036e-05,-1.9047478437423706,0.000635053962469101,274,1123.0110357781837,,
5762,1580000,0.010297184810042381,394974,1000.0,1580,1.0528023202705036e-05,-1.9220672845840454,0.000571122975088656,274,1122.962703476101,,
5777,1584000,0.010297184810042381,395974,1000.0,1584,1.0528023202705036e-05,-1.9070289134979248,0.0006306607974693179,274,1122.4919156143892,,
5792,1588000,0.010297184810042381,396974,1000.0,1588,1.0528023202705036e-05,-1.9184123277664185,0.0005549497436732054,274,1122.9118648445904,,
5807,1592000,0.010297184810042381,397974,1000.0,1592,1.0528023202705036e-05,-1.9158813953399658,0.0006734908674843609,274,1123.8920476927437,,
5821,1596000,0.010297184810042381,398974,1000.0,1596,1.0528023202705036e-05,-1.9065172672271729,0.0006955925491638482,274,1122.8819992944743,,
,1600000,0.010297184810042381,399974,,,1.0528023202705036e-05,-1.907076120376587,0.0006516550201922655,,,-124.20620294047808,1000.0
5845,1600000,,,1000.0,1600,,,,273,1124.074831599257,,
5858,1604000,0.010297184810042381,400974,1000.0,1604,1.0528023202705036e-05,-1.9069890975952148,0.0006697187200188637,273,1125.4012910485542,,
5871,1608000,0.010297184810042381,401974,1000.0,1608,1.0528023202705036e-05,-1.9116194248199463,0.0006195302703417838,273,1126.3463659694507,,
5884,1612000,0.010297184810042381,402974,1000.0,1612,1.0528023202705036e-05,-1.9162174463272095,0.0006716795032843947,273,1126.334428066451,,
5897,1616000,0.010297184810042381,403974,1000.0,1616,1.0528023202705036e-05,-1.9146783351898193,0.0005170803633518517,273,1126.1278751229038,,
5912,1620000,0.010297184810042381,404974,1000.0,1620,1.0528023202705036e-05,-1.9104914665222168,0.000556331011466682,273,1127.3380546981168,,
5926,1624000,0.010297184810042381,405974,1000.0,1624,1.0528023202705036e-05,-1.9025672674179077,0.0006105182692408562,274,1128.0522014308383,,
5941,1628000,0.010297184810042381,406974,1000.0,1628,1.0528023202705036e-05,-1.9127998352050781,0.000659816199913621,274,1128.7596375074565,,
5956,1632000,0.010297184810042381,407974,1000.0,1632,1.0528023202705036e-05,-1.915780782699585,0.0006312993355095387,274,1129.049912342385,,
5970,1636000,0.010297184810042381,408974,1000.0,1636,1.0528023202705036e-05,-1.9143303632736206,0.0005641048774123192,274,1128.7873848888466,,
5985,1640000,0.010297184810042381,409974,1000.0,1640,1.0528023202705036e-05,-1.9123530387878418,0.0005753224832005799,274,1129.511919722952,,
5999,1644000,0.010297184810042381,410974,1000.0,1644,1.0528023202705036e-05,-1.9086518287658691,0.0005552395596168935,274,1129.065782906247,,
6014,1648000,0.010297184810042381,411974,1000.0,1648,1.0528023202705036e-05,-1.9137425422668457,0.0005800045328214765,274,1128.273066962203,,
6028,1652000,0.010297184810042381,412974,1000.0,1652,1.0528023202705036e-05,-1.9077975749969482,0.000558644300326705,274,1129.940658208537,,
6043,1656000,0.010297184810042381,413974,1000.0,1656,1.0528023202705036e-05,-1.9125207662582397,0.0006554000428877771,274,1128.686464991474,,
6057,1660000,0.010297184810042381,414974,1000.0,1660,1.0528023202705036e-05,-1.913092851638794,0.0006079612066969275,274,1129.7490635765416,,
6072,1664000,0.010297184810042381,415974,1000.0,1664,1.0528023202705036e-05,-1.9243686199188232,0.00056933902669698,274,1131.2681901804995,,
6086,1668000,0.010297184810042381,416974,1000.0,1668,1.0528023202705036e-05,-1.9076745510101318,0.0005119937704876065,274,1133.065749372123,,
6101,1672000,0.010297184810042381,417974,1000.0,1672,1.0528023202705036e-05,-1.9140713214874268,0.00067519536241889,274,1132.8329686586833,,
6115,1676000,0.010297184810042381,418974,1000.0,1676,1.0528023202705036e-05,-1.9103223085403442,0.0005992546211928129,274,1135.2625305198492,,
